timestamp,P_charge_kw,P_discharge_kw,P_grid_import_kw,P_grid_export_kw,E_battery_kwh,P_curtail_kw
2024-01-06 21:00:00,-0.0,0.0,14.84516125524588,0.0,3.0,0.0
2024-01-06 22:00:00,0.0,-0.0,12.09493685000782,0.0,3.0,0.0
2024-01-06 23:00:00,0.0,0.0,12.34906961036979,0.0,3.0,0.0
2024-01-07 00:00:00,0.0,0.0,18.24232680455455,0.0,3.0,0.0
2024-01-07 01:00:00,0.0,-0.0,15.08093815616339,0.0,3.0,0.0
2024-01-07 02:00:00,15.0,0.0,28.939628984771034,0.0,17.230249470757705,0.0
2024-01-07 03:00:00,0.0,0.0,10.835227501639704,0.0,17.230249470757705,0.0
2024-01-07 04:00:00,10.298221281347036,0.0,23.154458388749482,0.0,27.0,0.0
2024-01-07 05:00:00,-0.0,0.0,13.164883791073068,0.0,27.0,0.0
2024-01-07 06:00:00,0.0,-0.0,14.139018310482914,0.0,27.0,0.0
2024-01-07 07:00:00,0.0,0.0,12.07892619389812,0.0,27.0,0.0
2024-01-07 08:00:00,0.0,-0.0,9.61483053526338,0.0,27.0,0.0
2024-01-07 09:00:00,0.0,14.025357707204503,0.0,0.0,12.215974882212265,0.0
2024-01-07 10:00:00,0.0,0.0,13.379745820392259,0.0,12.215974882212265,0.0
2024-01-07 11:00:00,15.0,0.0,17.251253208752267,0.0,26.44622435296997,0.0
2024-01-07 12:00:00,0.0,0.0,10.873219458708066,0.0,26.44622435296997,0.0
2024-01-07 13:00:00,0.0,12.974642292795494,1.830887085858647,0.0,12.769750529242293,0.0
2024-01-07 14:00:00,15.0,0.0,30.015965396437764,0.0,27.0,0.0
2024-01-07 15:00:00,0.0,0.0,16.104225797016888,0.0,27.0,0.0
2024-01-07 16:00:00,0.0,-0.0,13.235317122107048,0.0,27.0,0.0
2024-01-07 17:00:00,0.0,7.7683991532123295,4.1531506066285955,0.0,18.811388300841898,0.0
2024-01-07 18:00:00,0.0,15.0,0.11350580818611888,0.0,3.0,0.0
2024-01-07 19:00:00,0.0,-0.0,11.25781737835825,0.0,3.0,0.0
2024-01-07 20:00:00,0.0,-0.0,9.460184086411752,0.0,3.0,0.0
2024-01-07 21:00:00,0.0,-0.0,16.3443277880522,0.0,3.0,0.0
2024-01-07 22:00:00,0.0,-0.0,12.24898743442984,0.0,3.0,0.0
2024-01-07 23:00:00,0.0,-0.0,11.42561113107964,0.0,3.0,0.0
2024-01-08 00:00:00,15.0,0.0,32.571857663857024,0.0,17.230249470757705,0.0
2024-01-08 01:00:00,0.0,13.499999999999998,5.692184195149279,0.0,3.0,0.0
2024-01-08 02:00:00,10.298221281347034,0.0,26.869509711392688,0.0,12.769750529242293,0.0
2024-01-08 03:00:00,15.0,0.0,36.38061608774292,0.0,27.0,0.0
2024-01-08 04:00:00,0.0,13.5,9.72388604133375,0.0,12.769750529242293,0.0
2024-01-08 05:00:00,15.0,0.0,33.01774397735736,0.0,27.0,0.0
2024-01-08 06:00:00,0.0,0.0,43.97028432126454,0.0,27.0,0.0
2024-01-08 07:00:00,0.0,15.0,39.64148078313295,0.0,11.188611699158102,0.0
2024-01-08 08:00:00,0.0,7.7683991532123295,39.14590268642804,0.0,3.0,0.0
2024-01-08 09:00:00,0.0,-0.0,43.628621674748615,0.0,3.0,0.0
2024-01-08 10:00:00,0.0,0.0,36.24008815404472,0.0,3.0,0.0
2024-01-08 11:00:00,10.298221281347034,0.0,47.318443860627525,0.0,12.769750529242293,0.0
2024-01-08 12:00:00,0.0,0.0,42.09905593816016,0.0,12.769750529242293,0.0
2024-01-08 13:00:00,0.0,0.0,32.509300631858764,0.0,12.769750529242293,0.0
2024-01-08 14:00:00,15.0,0.0,62.96203505485582,0.0,27.0,0.0
2024-01-08 15:00:00,0.0,0.0,51.30965241015609,0.0,27.0,0.0
2024-01-08 16:00:00,0.0,15.0,25.26004442841513,0.0,11.188611699158102,0.0
2024-01-08 17:00:00,0.0,7.7683991532123295,33.871173039799274,0.0,3.0,0.0
2024-01-08 18:00:00,15.0,0.0,60.809286684797804,0.0,17.230249470757705,0.0
