,production_kw
2020-01-07 14:11:00,0.0
2020-01-07 15:11:00,0.0
2020-01-07 16:11:00,0.0
2020-01-07 17:11:00,0.0
2020-01-07 18:11:00,0.0
2020-01-07 19:11:00,0.0
2020-01-07 20:11:00,0.0
2020-01-07 21:11:00,0.0
2020-01-07 22:11:00,0.0
2020-01-07 23:11:00,0.0
2020-01-08 00:11:00,0.0
2020-01-08 01:11:00,0.0
2020-01-08 02:11:00,0.0
2020-01-08 03:11:00,0.0
2020-01-08 04:11:00,0.0
2020-01-08 05:11:00,0.0
2020-01-08 06:11:00,0.0
2020-01-08 07:11:00,0.0
2020-01-08 08:11:00,0.0
2020-01-08 09:11:00,0.019399999999999997
2020-01-08 10:11:00,11.851569999999999
2020-01-08 11:11:00,5.29677
2020-01-08 12:11:00,0.30342
2020-01-08 13:11:00,7.402729999999999
2020-01-08 14:11:00,1.01557
2020-01-08 15:11:00,0.0
2020-01-08 16:11:00,0.0
2020-01-08 17:11:00,0.0
2020-01-08 18:11:00,0.0
2020-01-08 19:11:00,0.0
2020-01-08 20:11:00,0.0
2020-01-08 21:11:00,0.0
2020-01-08 22:11:00,0.0
2020-01-08 23:11:00,0.0
2020-01-09 00:11:00,0.0
2020-01-09 01:11:00,0.0
2020-01-09 02:11:00,0.0
2020-01-09 03:11:00,0.0
2020-01-09 04:11:00,0.0
2020-01-09 05:11:00,0.0
2020-01-09 06:11:00,0.0
2020-01-09 07:11:00,0.0
2020-01-09 08:11:00,0.0
2020-01-09 09:11:00,0.0
2020-01-09 10:11:00,9.47682
2020-01-09 11:11:00,9.10966
2020-01-09 12:11:00,1.04051
2020-01-09 13:11:00,3.55658
2020-01-09 14:11:00,1.11948
2020-01-09 15:11:00,0.0
2020-01-09 16:11:00,0.0
2020-01-09 17:11:00,0.0
2020-01-09 18:11:00,0.0
2020-01-09 19:11:00,0.0
2020-01-09 20:11:00,0.0
2020-01-09 21:11:00,0.0
2020-01-09 22:11:00,0.0
2020-01-09 23:11:00,0.0
2020-01-10 00:11:00,0.0
2020-01-10 01:11:00,0.0
2020-01-10 02:11:00,0.0
2020-01-10 03:11:00,0.0
2020-01-10 04:11:00,0.0
2020-01-10 05:11:00,0.0
2020-01-10 06:11:00,0.0
2020-01-10 07:11:00,0.0
2020-01-10 08:11:00,0.0
2020-01-10 09:11:00,8.845030000000001
2020-01-10 10:11:00,26.93966
2020-01-10 11:11:00,26.84822
2020-01-10 12:11:00,23.74747
2020-01-10 13:11:00,17.54182
2020-01-10 14:11:00,1.02804
2020-01-10 15:11:00,0.0
2020-01-10 16:11:00,0.0
2020-01-10 17:11:00,0.0
2020-01-10 18:11:00,0.0
2020-01-10 19:11:00,0.0
2020-01-10 20:11:00,0.0
2020-01-10 21:11:00,0.0
2020-01-10 22:11:00,0.0
2020-01-10 23:11:00,0.0
2020-01-11 00:11:00,0.0
2020-01-11 01:11:00,0.0
2020-01-11 02:11:00,0.0
2020-01-11 03:11:00,0.0
2020-01-11 04:11:00,0.0
2020-01-11 05:11:00,0.0
2020-01-11 06:11:00,0.0
2020-01-11 07:11:00,0.0
2020-01-11 08:11:00,0.0
2020-01-11 09:11:00,0.0
2020-01-11 10:11:00,0.7357
2020-01-11 11:11:00,0.46276
2020-01-11 12:11:00,1.43122
2020-01-11 13:11:00,0.46137
2020-01-11 14:11:00,0.0
2020-01-11 15:11:00,0.0
2020-01-11 16:11:00,0.0
2020-01-11 17:11:00,0.0
2020-01-11 18:11:00,0.0
2020-01-11 19:11:00,0.0
2020-01-11 20:11:00,0.0
2020-01-11 21:11:00,0.0
2020-01-11 22:11:00,0.0
2020-01-11 23:11:00,0.0
2020-01-12 00:11:00,0.0
2020-01-12 01:11:00,0.0
2020-01-12 02:11:00,0.0
2020-01-12 03:11:00,0.0
2020-01-12 04:11:00,0.0
2020-01-12 05:11:00,0.0
